Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:01:54.483,00:01:56.335,"Allahu Samad (112:2) ٱللَّهُ ٱلصَّمَدُ [112:2] ""The Absolute GOD.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:01:56.335,00:01:58.335,"Lam Yalid Wa Lam Yulad (112:3) لَمْ يَلِدْ وَلَمْ يُولَدْ [112:3] ""Never did He beget. Nor was He begotten.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:01:58.335,00:02:01.214,"Wa Lam Yakullahu Kufuwan Ahad (112:4) وَلَمْ يَكُن لَّهُۥ كُفُوًا أَحَدٌۢ [112:4] ""None equals Him.""",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:02:01.599,00:02:13.272,Bism Allah Arrahman Arraheem بِسْمِ اللهِ الرَّحْمٰنِ الرَّحِيْمِ Qul Huwallahu Ahad (112:1) قُلْ هُوَ ٱللَّهُ أَحَدٌ Allahu Samad (112:2) ٱللَّهُ ٱلصَّمَدُ Lam Yalid Wa Lam Yulad (112:3) لَمْ يَلِدْ وَلَمْ يُولَدْ Wa Lam Yakullahu Kufuwan Ahad (112:4) وَلَمْ يَكُن لَّهُۥ كُفُوًا أَحَدٌۢ,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:02:13.602,00:02:25.220,Bism Allah Arrahman Arraheem بِسْمِ اللهِ الرَّحْمٰنِ الرَّحِيْمِ Qul Huwallahu Ahad (112:1) قُلْ هُوَ ٱللَّهُ أَحَدٌ Allahu Samad (112:2) ٱللَّهُ ٱلصَّمَدُ Lam Yalid Wa Lam Yulad (112:3) لَمْ يَلِدْ وَلَمْ يُولَدْ Wa Lam Yakullahu Kufuwan Ahad (112:4) وَلَمْ يَكُن لَّهُۥ كُفُوًا أَحَدٌۢ,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:02:25.605,00:02:28.319,"Bism Allah Arrahman Arraheem بِسْمِ اللهِ الرَّحْمٰنِ الرَّحِيْمِ (In the name of God, Most Gracious, Most Merciful)",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:02:28.319,00:02:30.594,"Qul A'uzu Bi Rabbil Falaq (113:1) قُلْ أَعُوذُ بِرَبِّ ٱلْفَلَقِ [113:1] Say, ""I seek refuge in the Lord of daybreak.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:02:30.594,00:02:32.594,"Min Sharri Ma Khalaq (113:2) مِن شَرِّ مَا خَلَقَ [113:2] ""From the evils among His creations.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:02:32.869,00:02:36.078,"Wa Min Sharri Ghasiqin Iza Waqab (113:3) وَمِن شَرِّ غَاسِقٍ إِذَا وَقَبَ [113:3] ""From the evils of darkness as it falls.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:02:36.078,00:02:39.287,"Wa Min Sharri Naffasati Fil Uqad (113:4) وَمِن شَرِّ ٱلنَّفَّـٰثَـٰتِ فِى ٱلْعُقَدِ [113:4] ""From the evils of the troublemakers.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:02:39.562,00:02:42.331,"Wa Min Sharri Hasidin Iza Hasad (113:5) وَمِن شَرِّ حَاسِدٍ إِذَا حَسَدَ [113:5] ""From the evils of the envious when they envy.""",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:02:42.936,00:02:45.430,"Bism Allah Arrahman Arraheem بِسْمِ اللهِ الرَّحْمٰنِ الرَّحِيْمِ (In the name of God, Most Gracious, Most Merciful)",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:02:45.430,00:02:47.705,"Qul A'uzu Bi Rabbi Nnas (114:1) قُلْ أَعُوذُ بِرَبِّ ٱلنَّاسِ [114:1] Say, ""I seek refuge in the Lord of the people.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:02:47.705,00:02:49.430,"Maliki Nnas (114:2) مَلِكِ ٱلنَّاسِ [114:2] ""The King of the people.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:02:49.430,00:02:51.430,"Ilahi Nnas (114:3) إِلَـٰهِ ٱلنَّاسِ [114:3] ""The god of the people.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:02:51.430,00:02:53.980,"Min Sharril Waswasil Khannas (114:4) مِن شَرِّ ٱلْوَسْوَاسِ ٱلْخَنَّاسِ [114:4] ""From the evils of sneaky whisperers.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:02:53.980,00:02:57.354,"Allaziyu Waswasu Fi Suduri Nnas (114:5) ٱلَّذِى يُوَسْوِسُ فِى صُدُورِ ٱلنَّاسِ [114:5] ""Who whisper into the chests of the people.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:02:57.354,00:02:59.719,"Minal Jinnati Wa Nnas (114:6) مِنَ ٱلْجِنَّةِ وَٱلنَّاسِ [114:6] ""Be they of the jinns, or the people.""",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:02:59.719,00:03:02.687,Bism Allah Arrahman Arraheem بِسْمِ اللهِ الرَّحْمٰنِ الرَّحِيْمِ,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:03:02.687,00:03:16.268,Qul A'uzu Bi Rabbil Falaq (113:1) قُلْ أَعُوذُ بِرَبِّ ٱلْفَلَقِ Min Sharri Ma Khalaq (113:2) مِن شَرِّ مَا خَلَقَ Wa Min Sharri Ghasiqin Iza Waqab (113:3) وَمِن شَرِّ غَاسِقٍ إِذَا وَقَبَ Wa Min Sharri Naffasati Fil Uqad (113:4) وَمِن شَرِّ ٱلنَّفَّـٰثَـٰتِ فِى ٱلْعُقَدِ Wa Min Sharri Hasidin Iza Hasad (113:5) وَمِن شَرِّ حَاسِدٍ إِذَا حَسَدَ,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:03:16.268,00:03:18.927,Bism Allah Arrahman Arraheem بِسْمِ اللهِ الرَّحْمٰنِ الرَّحِيْمِ,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:03:18.927,00:03:32.578,Qul A'uzu Bi Rabbi Nnas (114:1) قُلْ أَعُوذُ بِرَبِّ ٱلنَّاسِ Maliki Nnas (114:2) مَلِكِ ٱلنَّاسِ Ilahi Nnas (114:3) إِلَـٰهِ ٱلنَّاسِ Min Sharril Waswasil Khannas (114:4) مِن شَرِّ ٱلْوَسْوَاسِ ٱلْخَنَّاسِ Allaziyu Waswasu Fi Suduri Nnas (114:5) ٱلَّذِى يُوَسْوِسُ فِى صُدُورِ ٱلنَّاسِ Minal Jinnati Wa Nnas (114:6) مِنَ ٱلْجِنَّةِ وَٱلنَّاسِ,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:03:32.578,00:03:35.567,"Bism Allah Arrahman Arraheem (1:1) (1:2) بِسْمِ اللهِ الرَّحْمٰنِ الرَّحِيْمِ [1:1] In the name of GOD, Most Gracious, Most Merciful.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:03:35.567,00:03:38.721,"Al hamdu Lillahi Rabbil ‘Alameen (1:2) (1:2) ٱلْحَمْدُ لِلَّهِ رَبِّ ٱلْعَـٰلَمِينَ [1:2] Praise be to GOD, Lord of the universe.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:03:38.721,00:03:40.721,"Arrahman Arraheem (1:3) (1:3) ٱلرَّحْمَـٰنِ ٱلرَّحِيمِ [1:3] Most Gracious, Most Merciful.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:03:41.051,00:03:43.051,Maliki Yawm Eddeen (1:4) (1:4) مَـٰلِكِ يَوْمِ ٱلدِّينِ [1:4] Master of the Day of Judgment.,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:03:43.051,00:03:46.480,Eyyaka Na’abudu Wa Eyyaka Nasta’aeen (1:5) (1:5) إِيَّاكَ نَعْبُدُ وَإِيَّاكَ نَسْتَعِينُ [1:5] You alone we worship; You alone we ask for help.,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:03:46.755,00:03:49.469,Ehdina Al-Serata Al-Mustaqeem (1:6) (1:6) ٱهْدِنَا ٱلصِّرَٰطَ ٱلْمُسْتَقِيمَ [1:6] Guide us in the right path;,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:03:49.469,00:03:56.800,"Serata Al-Lazeena An’amta ‘Alayhim Ghayri Al-Maghdoobi ‘Alayhim Wa Laddaalleen (1:7) صِرَٰطَ ٱلَّذِينَ أَنْعَمْتَ عَلَيْهِمْ غَيْرِ ٱلْمَغْضُوبِ عَلَيْهِمْ وَلَا (1:7) ٱلضَّآلِّينَ [1:7] the path of those whom You blessed; not of those who have deserved wrath, nor of the strayers.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:03:58.579,00:04:03.703,I guess it doesn't hurt to seek refuge in God twice. I didn't mean to do that.,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:04:10.000,00:04:14.536,"Just to pursue that idea of healing the soul and developing the soul,",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:04:14.536,00:04:16.808,you can imagine an adult in a community of babies.,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:04:17.522,00:04:22.050,"What a situation, I mean how, how will they look up to that adult?",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:04:23.589,00:04:31.140,"That, that will be, you know, an approximation of what happens on the, on the Day of Resurrection.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:04:31.140,00:04:38.067,"And people are resurrected as adults, and some resurrected as young people, and some resurrected as, you know, babies,",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:04:38.067,00:04:40.000,which is the vast majority.,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:04:40.000,00:04:43.071,"People neglecting to feed their, their soul.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:04:50.996,00:04:56.451,"As you know, the goal of our life is to recognize that God Alone is to be worshiped.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:04:57.056,00:05:00.000,And to declare that there is no god except the One God.,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:05:00.000,00:05:01.615,La Elaha Ella Allah لَآ إِلَـٰهَ إِلَّا ٱللَّهُ (There is no god except the One God.),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:05:02.692,00:05:06.631,"So, when you say it, close your eyes and concentrate.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:05:07.042,00:05:11.912,"And let every cell in your body say it and mean it,",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:05:11.912,00:05:14.347,and absorb it,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:05:14.347,00:05:17.285,until it becomes the dominant thought.,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:05:18.714,00:05:22.857,La Elaha Ella Allah لَآ إِلَـٰهَ إِلَّا ٱللَّهُ (There is no god except the One God.),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:05:22.857,00:08:09.747,La Elaha Ella Allah لَآ إِلَـٰهَ إِلَّا ٱللَّهُ (There is no god except the One God.),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:08:11.328,00:08:20.478,"The more you say it, and the more you mean it, the more you grow with the consequences, enjoyable consequences.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:08:20.478,00:08:22.237,La Elaha Ella Allah لَآ إِلَـٰهَ إِلَّا ٱللَّهُ (There is no god except the One God.),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:08:22.237,00:14:48.146,La Elaha Ella Allah لَآ إِلَـٰهَ إِلَّا ٱللَّهُ (There is no god except the One God.),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:14:50.619,00:15:00.482,God speaks in the first person singular in the Quran saying you shall observe Salat for the purpose of commemorating Me.,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:15:00.482,00:15:01.877,(20:14) وَأَقِمِ ٱلصَّلَوٰةَ,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:15:01.877,00:15:02.943,Observe the Salat (Contact Prayers),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:15:02.943,00:15:03.789,(20:14) لِذِكْرِىٓ,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:15:03.789,00:15:05.789,for commemorating Me,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:15:06.193,00:15:14.067,"So, when we make Zikr (ذکر) in this way, it is equivalent to making a hundred Salat or maybe more.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:15:14.726,00:15:20.243,"And every time we say ""Allah"", the name of God, we wipe out God knows how many sins,",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:15:20.243,00:15:23.411,how many of our sins are wiped out from the past.,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:15:23.686,00:15:27.144,"So, we make up for all the past years where we missed the Salat",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:15:27.144,00:15:31.287,and we wipe out all the mistakes and sins that we fell in the past.,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:15:31.723,00:15:32.985,"Every time we say ""Allah.""",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:15:32.985,00:15:38.997,"So, let it come out of your heart and be big enough to travel across the universe and reach for God, go up there.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:15:38.997,00:15:40.415,Let your soul go.,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:15:40.814,00:15:45.813,"Close your eyes, concentrate, and enjoy saying the name of God.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:15:46.308,00:15:49.297,Allah ٱللَّهُ (God),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:15:49.737,00:16:54.364,Allah ٱللَّهُ (God),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:16:54.364,00:16:56.419,Allah ٱللَّهُ (God),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:16:56.419,00:18:13.349,Allah ٱللَّهُ (God),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:18:13.734,00:18:15.734,Let's start with a whsiper.,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:18:16.229,00:20:26.038,Allah ٱللَّهُ (God),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:20:26.699,00:20:32.531,"When you say ""Qayyum"", you recognize God as the Absolute and Eternal King.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:20:33.245,00:20:34.860,Qayyum قَيُّوم (Absolute and Eternal King),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:20:35.135,00:22:07.913,Qayyum قَيُّوم (Absolute and Eternal King),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:22:07.913,00:24:10.000,Allah ٱللَّهُ (God),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:24:16.595,00:24:18.420,Subhan Allah سُبْحَـٰنَ ٱللَّه (God be glorified),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:24:18.420,00:26:50.000,Subhan Allah سُبْحَـٰنَ ٱللَّه (God be glorified),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:26:51.044,00:26:52.669,Alhamdu Lillah ٱلْحَمْدُ لِلَّه (GOD be praised),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:26:52.669,00:28:29.768,Alhamdu Lillah ٱلْحَمْدُ لِلَّه (GOD be praised),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:28:30.537,00:28:32.520,Allahu Akbar ٱللَّهِ أَكْبَر (God is great),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:28:32.850,00:30:25.923,Allahu Akbar ٱللَّهِ أَكْبَر (God is great),Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:30:30.649,00:30:37.961,"God teaches us in the Quran that everything, the seven universes and the earth and everything in them glorifies God.",Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:30:38.620,00:30:41.444,The word is Subhan Allah. That's glorification of God.,Dr. Khalifa,
14 Quran Study From Behrouz 414 Night Of Destiny Zikr By Rashad,https://www.youtube.com/watch?v=_m-_aeqgaXA,00:30:42.598,00:30:50.753,And it is because they decided to recognize God as the Absolute Master and they had no choice.,Dr. Khalifa,
