Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow,VerseRefs,VerseLang,HasArabic
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:01:46.219,00:01:50.092,2.5 percent of our savings above a certain limit.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:01:50.394,00:01:52.394,And this is what all the Muslims are doing.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:01:54.025,00:01:56.690,The Zakat and Salat are mentioned together.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:01:57.415,00:02:04.127,"And God wanted us to get out the Zakat to our parents, then our relatives.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:02:04.635,00:02:06.313,"If they are rich, then to the orphans.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:02:06.313,00:02:08.499,There is a specific system in the Quran.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:02:08.982,00:02:13.838,"And this must be done according to Quran, the day you receive income.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:02:14.080,00:02:17.677,We do not harvest fruit. We harvest paychecks.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:02:18.100,00:02:21.671,"So, God wanted us to do the Salat, the Contact Prayer correctly.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:02:21.671,00:02:23.852,He wanted us to do the Zakat correctly.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:02:25.000,00:02:27.000,He wanted us to Fast correctly.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:02:28.087,00:02:35.826,"The ablution is wrong that we used to do. You and I, God looked down and He saw that you and I were doing the ablution wrong.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:02:36.793,00:02:39.337,8 or 9 steps when He gave us 4 steps.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:02:41.856,00:02:44.692,God saw that everything we're doing was wrong.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:02:49.405,00:02:56.883,"God looked down and He saw us associating the name of Muhammad with the name of God in the first pillar of Islam, the Shahada.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:02:57.789,00:03:01.058,And this is why this prayer of thanks.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:03:01.723,00:03:12.482,"Because if someone walks through this door and said ""La Elaha Ella Allah."" There is no god except the One True God, we will be very happy.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:03:13.569,00:03:21.550,"You do the same thing at the Islamic centers or at any mosque in the Middle East, in Egypt or Karachi or Iran.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:03:22.154,00:03:25.785,"Go walk in the door and say ""La Elaha Ella Allah"", and they go like this.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:03:28.926,00:03:30.382,"""Where is the rest?""",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:03:32.073,00:03:35.040,"Now, if you don't come up with the rest, they will literally beat you up.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:03:36.611,00:03:41.329,"The great criterion, it's in the Quran, Surah 39, verse 45.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:03:41.873,00:03:46.531,"When God alone is mentioned, the hearts of the disbelievers shrink with aversion.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:03:47.360,00:03:49.506,This is why we thank God.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:03:50.533,00:03:54.827,Because He looked down and He saw that you and me were doing it wrong.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:03:54.827,00:03:59.515,"We were committing idolatry, the only unforgivable offense.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:04:01.810,00:04:08.776,God wanted us to know that we are the creatures who agreed with Satan.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:04:08.776,00:04:18.164,"Long time ago, a few billion years ago, Satan violated the absolute kingship of God.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:04:18.164,00:04:21.403,He thought in his head that God can have another god besides Him.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:04:22.974,00:04:25.336,Satan initiated that idea.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:04:26.785,00:04:34.645,"And there are some who said ""yeah, Satan can do that, he's powerful, he's got the qualifications, he can do that.""",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:04:35.314,00:04:38.769,Some creatures did agree with Satan.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:04:39.202,00:04:41.087,You know who those creatures are?,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:04:41.832,00:04:43.157,That's you and me.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:04:45.329,00:04:47.216,God wanted us to know that.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:04:48.032,00:04:51.574,And God calls Himself Arrahman Arraheem.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:04:51.952,00:05:00.000,"The Most Gracious, Most Merciful, Merciful beyond belief, our belief.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:05:00.410,00:05:07.845,"So, God told Satan ""you go, you're doomed"" because he still thinks that he can be a god besides God.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:05:08.268,00:05:15.342,"But the creatures, you and I, who agreed with Satan mentally, are given a second chance. This is it.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:05:16.490,00:05:18.490,God is giving us a second chance.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:05:19.940,00:05:21.940,And God wanted us to know that.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:05:23.027,00:05:28.047,"God's kingdom, where all constituents of God know that God is",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:05:28.047,00:05:32.981,"the Absolute Lord and Master, the kingdom is going from eternity to eternity.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:05:33.706,00:05:38.183,"And in Surah 38, we see a dispute happening. Surah 38.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:05:38.968,00:05:42.357,(38:69) مَا كَانَ لِىَ مِنْ عِلْمٍۭ بِٱلْمَلَإِ ٱلْأَعْلَىٰٓ إِذْ يَخْتَصِمُونَ,Dr. Khalifa,,38:69,ar,true
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:05:42.357,00:05:45.867,"Feud, Dispute, in the High Society.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:05:45.867,00:05:48.652,Satan initiated an idea.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:05:48.652,00:05:50.652,And we agreed with him.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:05:51.256,00:05:54.283,"So, God put us all in Adam,",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:05:54.283,00:05:57.431,and isolated us from that dimension.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:05:57.431,00:06:06.257,"We don't remember those things, because we are given a second chance to take back this idea",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:06:06.257,00:06:12.607,"that, that ""Satan, maybe, he can do it. Maybe, God alone is not enough, maybe."" This is why",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:06:12.607,00:06:15.332,associating anything with God is not forgivable.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:06:16.178,00:06:24.763,This is why we are thanking God for being born at this time when God willed that we remove all associations.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:06:25.307,00:06:30.509,"That we say ""La Elaha Ella Allah"" and we are happy with it. This is the criterion.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:06:31.596,00:06:35.892,"You go in any mosque in the world and say ""La Elaha Ella Allah"", they will beat you up.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:06:36.677,00:06:41.577,"In fact, they come in our mosque and we tell them ""La Elaha Ella Allah"", and they want to beat us up.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:06:43.577,00:06:45.939,"Now, listen to this, because you can tell them that.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:06:46.301,00:06:52.409,"Tell them ""you do not want, you do not want Allah if Muhammad is not with him."" And this is the truth.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:06:54.040,00:06:56.705,"When you say ""La Elaha Ella Allah"" alone, try it.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:06:56.705,00:07:01.967,"Go to any mosque, any Islamic center, anywhere in the world, and say ""La Elaha Ella Allah"",",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:07:01.967,00:07:04.994,they don't want Allah without Muhammad.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:07:06.994,00:07:13.465,"I have recordings of songs from Egypt and other places that enrage Ismail,",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:07:13.465,00:07:15.948,where God is a messenger of Muhammad.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:07:17.948,00:07:24.600,"They pray, they pray to God to go to Muhammad and get his intercession, get Shefa'a for them.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:07:26.110,00:07:28.229,"Dr. Khalifa: I have it in the mosque, you can hear it.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:07:28.229,00:07:35.183,"Ismail Barakat: This is the official, Din of, religious radio of Egypt.",Ismail Barakat,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:07:40.070,00:07:48.462,"God looked down at the planet earth and He saw that His message, the Quran, has been tampered with.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:07:49.108,00:07:54.056,"They added, they added two verses in praise of the prophet. What else?",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:07:54.938,00:07:59.037,At the end of Surah 9. And God wanted to remove those two verses.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:08:00.669,00:08:04.715,"God wanted the Quran to be pure, restored.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:08:06.889,00:08:10.662,And God wanted us to know when will the world end.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:08:10.662,00:08:16.105,"It is in the Quran, and God wants to reveal it now to our generation.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:08:17.253,00:08:19.857,And we thank God for being that generation.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:08:21.857,00:08:27.361,"God wanted to reveal the miracle of the Quran, an overwhelming miracle.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:08:27.361,00:08:33.392,"And God wanted to tell us that our only source must be His word, the Quran.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:08:33.392,00:08:34.848,And He did it mathematically.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:08:34.848,00:08:41.318,"I'm gonna share this with you, which will demonstrate the miracle and why the Quran alone.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:08:42.526,00:08:45.855,The word alone is mentioned in the Quran 6 times.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:08:46.701,00:08:48.701,It's a very limited number of mentioning.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:08:49.425,00:08:54.630,"The word ""alone"", ""Wahdahu"" in Arabic, is mentioned only 6 times.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:08:55.959,00:08:59.304,"5 times are referring to God ""Allah Wahdahu.""",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:08:59.667,00:09:06.485,"And one time is referring to the Quran, Al-Quran Wahdahu, the Quran alone. Ok?",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:09:08.116,00:09:15.000,"You look at any translation or Tafsir of Quran, and they never say ""Al-Quran Wahdahu.""",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:09:15.251,00:09:20.409,"They tell you that this ""Wahdahu, alone"" refers to Rabbaka, to your Lord, to God, not to the Quran.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:09:20.409,00:09:23.980,Because it's a doctrine from God.,Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:09:24.439,00:09:29.359,"It says ""you follow the Quran alone"", and they don't wanna do that. So, they distorted it.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:09:29.359,00:09:32.343,"Now, listen to the mathematics that God put in the Quran.",Dr. Khalifa,,,,false
43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,https://www.youtube.com/watch?v=KceHeCtRxcw,00:09:32.826,00:09:43.767,"If you take the Surah and the verses where the word alone is mentioned, the total is 19 x 19, 361.",Dr. Khalifa,,,,false
