Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:01:08.596,00:01:19.155,"It was about 900 years ago when a Jewish Rabbi discovered this number 19 in the, the intact remnants of the scriptures.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:01:20.849,00:01:29.349,"Specifically in the Prayer that was given, came to them through Abraham, from prophet Abraham, just like our Namaz came through Abraham.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:01:30.000,00:01:37.809,What happened about 900 years ago was that the Jews in France added a short statement,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:01:37.809,00:01:44.728,"to their Morning Prayer, which was ""blessed are those who follow the righteous path.""",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:01:45.003,00:01:48.436,"They just added this harmless, seemingly harmless statement.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:01:49.090,00:01:55.556,"Rabbi Judah the Pious, who was living at that time, just wrote a barrage of literature,",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:01:55.556,00:02:08.914,"eight huge volumes, as to why this short statement would destroy the, what he called, Divine Rhythm,",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:02:08.914,00:02:12.015,or the key that close the contact between us and God.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:02:12.546,00:02:18.330,"And he showed that the number 19 is the basis of, of the scriptures,",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:02:18.330,00:02:23.877,"and the language that God is speaking to us, that it is the key to the Word of God.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:02:23.877,00:02:28.201,"And I have it reproduced here, in the appendix.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:02:32.366,00:02:41.197,"Actually, Rabbi Judah the Pious, I think some of you know this, he's actually mentioned in the Quran, in Surah 46, verse 10.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:02:47.578,00:02:57.091,"I reproduced a part of his... writing about him, on page 636 of this book.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:02:58.233,00:03:02.530,"You know, I'm quoting from a book entitled ""STUDIES IN JEWISH MYSTICISM."" It says,",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:03:02.530,00:03:14.534,"The people [Jews] in France made it a custom to add [in the morning prayer] the words: “ ’Ashrei temimei derekh which means [blessed are those who walk the righteous way],”",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:03:14.534,00:03:20.291,"and our Rabbi, the Pious, of blessed memory, wrote that they were completely and utterly wrong.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:03:20.618,00:03:24.864,"It is all gross falsehood, because there are only nineteen times...",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:03:24.864,00:03:26.537,"Now, notice the number 19.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:03:26.537,00:03:40.368,there are only nineteen times that the Holy Name is mentioned [in that portion of the morning prayer]... and similarly you find the word ’Elohim which means God nineteen times in the pericope of Ve-’elleh shemot.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:03:40.368,00:03:46.778,". . . Similarly, you find that Israel were called “sons” nineteen times, and there are many other examples.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:03:47.105,00:03:47.962,"Now, listen to this.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:03:47.962,00:03:58.251,"All these sets of nineteen are intricately intertwined, and they contain many secrets and esoteric meanings, which are contained in more than eight large volumes...",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:03:59.068,00:04:03.763,"Furthermore, in this section there are 152 words. That's 19 x 8.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:04:05.763,00:04:07.436,"In 46:10,",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:04:08.498,00:04:10.866,Is 46:10 or 42:10?,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:04:11.601,00:04:12.417,Let me see.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:04:13.683,00:04:15.275,"Maybe 42:10,",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:04:21.441,00:04:23.033,It's not 46:10,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:04:23.441,00:04:25.972,"Yes, yes, 46:10 says,",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:04:25.972,00:04:28.503,"[46:10]  Say, ""What if it is from GOD...",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:04:28.503,00:04:29.645,the Quran.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:04:30.000,00:04:37.594,"[46:10]  ... ""What if it is from GOD and you disbelieved in it? A witness from the Children of Israel has borne witness to a similar phenomenon,* ...",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:04:38.486,00:04:45.284,"And I believe that this verse refers to Rabbi Judah the Pious, because if you read his writing, he's really a believer.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:04:46.009,00:04:50.547,"So, what I would like to say is that the number 19 has been always the key, ...",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:04:55.610,00:04:58.345,... has always been the key in God's writings.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:04:59.167,00:05:05.948,And one of the strange statements of Galileo was that mathematics is the language with which God created the universe.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:05:07.337,00:05:09.133,That was a statement by Galileo.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:05:10.236,00:05:20.566,"And we come to realize now that in nature, the number 19 also, which may be God's signature,",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:05:20.566,00:05:26.772,"is, is evident in God's creation. The sun, the moon and the earth line up in the same position every 19 years.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:05:27.670,00:05:33.794,"And you can see this in detail again if you go to the library and look at the Jewish ..., in the Jewish Encyclopedia.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:05:33.794,00:05:39.102,"Under calendar you will see this, because they have to adjust the calendar once every 19 years.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:05:39.796,00:05:44.695,"The human body has 209 bones, which is 19 times 11.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:05:46.410,00:05:56.577,"The human fetus, it is now established that the human, a full-term embryo is in the mother's womb 266 days, 19 times 14.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:05:57.802,00:06:00.000,And this is not 267.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:06:00.286,00:06:02.817,And you see this in the textbooks in medical schools.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:06:03.879,00:06:08.778,"So, obviously God puts His stamp on everything, including the Quran.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:06:09.105,00:06:11.432,The Quran is the only scripture that is intact.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:06:12.330,00:06:17.188,"And this is where we have the system intact, because",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:06:17.188,00:06:20.168,Behrouz shared with you some of these phenomena.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:06:25.313,00:06:29.191,"Maybe, you can (unintelligible) and see.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:06:43.689,00:06:48.915,Just these numbers here will convince anybody that this is not a human made book.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:06:49.568,00:06:55.692,"This top number, I'm gonna repeat because Behrouz went through it a little bit too fast.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:06:56.060,00:07:03.899,"This number here is the number of digits, if you write every verse in the Quran, the number of every verse.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:07:03.899,00:07:09.370,"For example, the first Surah is 7 verses, so write 1 2 3 4 5 6 7.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:07:09.574,00:07:15.657,"Next Surah is 286 verses, so you write next to that, 1 2 3 4, all the way to 286.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:07:16.188,00:07:18.188,"And so on, all the way to the end of the Quran.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:07:18.882,00:07:21.658,"So, we're talking about the physical structure of this book.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:07:22.597,00:07:25.618,"Every verse in the Quran, you just write the number.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:07:25.618,00:07:30.000,"You end up with a long number, which we have hanging on the wall at Masjid Tucson.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:07:30.590,00:07:34.453,"And the number of digits is 12,692.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:07:34.453,00:07:41.353,"This number is a multiple of 19. This is the number of digits in the long number, which takes about 3 pages, printed by the computer.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:07:41.843,00:07:44.986,And the long number itself is also a multiple of 19.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:07:46.007,00:07:49.804,"So, this confirms the physical structure of the book.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:07:50.000,00:07:52.449,How many Surahs and how many verses in every Surah.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:07:54.042,00:07:57.145,This number here is the number of verses in the Quran.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:07:59.145,00:08:05.310,"Alright. Just look at this book, the first Surah 7 verses, second Surah 286 verses, third Surah 200 verses.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:08:05.310,00:08:10.250,"You add this number to come up with this number, 6346, which is also a multiple of 19.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:08:10.740,00:08:14.986,"The number of Surahs, of course, is 114, which is 19 times 6.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:08:16.456,00:08:20.457,"The first verse, which is very famous, Bism Allah Arrahman Arraheem, is 19 letters.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:08:22.457,00:08:34.134,"Ok. 2,698, this is the number of the word God in the Quran, the word Allah from the beginning to the end. 2,698.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:08:35.849,00:08:37.277,A multiple of 19.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:08:38.829,00:08:46.750,"And considering how the Quran was revealed to the prophet Muhammad, separated in time and place,",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:08:46.750,00:08:51.037,"it is really incredible. In fact, when we were working on this book,",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:08:51.037,00:08:56.345,"we had about 6 college graduates, including one PhD.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:08:56.631,00:09:03.123,"And we had so much difficulty just keeping track of the word ""God."" We made so many mistakes in doing this.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:09:04.348,00:09:15.536,"And the, the book, of course, confirms itself. Because if you notice, you open this book, any of you who has it, you'll see it on any page.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:09:15.536,00:09:18.720,"You'll see the word ""GOD"" is written in capital bold letters.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:09:19.455,00:09:21.455,"So, anyone can easily verify this.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:09:21.455,00:09:26.967,"And the number of these, the word ""God"" is down on the, written on every page.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:09:27.294,00:09:32.030,"So, you can look at any page and confirm that it is 6 times...",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:09:32.030,00:09:36.562,"This page here, page 97, has 6 words ""Allah"" in it.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:09:37.127,00:09:40.537,And you can do this randomly on any page.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:09:40.864,00:09:42.864,And make sure that these counts are correct.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:09:43.374,00:09:50.936,"And you go to the end of the book and you see that the word ""God"" is a multiple of 19. 2698. 19 x 142.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:09:52.200,00:09:59.017,"This number here is the sum of all the numbers mentioned in the Quran, without repetition.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:10:00.243,00:10:19.046,"There are 30 numbers mentioned in the Quran. 1,2,3,4,5,6,7,8,9,10,11,19,20,30,40,50,60,70,80,99,100,200,300,400,500,600,700,",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:10:19.046,00:10:25.416,"Not 700. 500, 3000, 5000, 50000, 100000.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:10:26.233,00:10:31.097,"And you add them up, you get this total, 162,146, which is a multiple of 19.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:10:31.668,00:10:33.858,"Now, you notice these are physical facts.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:10:35.328,00:10:41.169,"Nobody is saying ""in my opinion, the total of the numbers in the Quran is 162,140.""",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:10:41.169,00:10:42.556,"Dr. Khalifa: It's physical fact. Yes, sir?",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:10:42.924,00:10:49.524,Is Quran has only one version or are there different versions of Quran?,A man,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:10:49.524,00:10:50.585,"Dr. Khalifa: No, it's only one version.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:10:50.585,00:11:00.507,"A man: One version. There hasn't been any contest as to the, the difference, any, no, no denomination...",A man,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:11:00.793,00:11:01.527,Dr. Khalifa: No.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:11:01.527,00:11:03.772,There is only one Quran,A man,49-1
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:11:01.527,00:11:03.772,There's one Quran.,Dr. Khalifa,49-1
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:11:03.772,00:11:06.670,A man: Just like in Christianity that the...,A man,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:11:06.670,00:11:08.098,Dr. Khalifa: There are different versions of the Bible.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:11:08.098,00:11:10.098,Bible has different versions. That is...,A man,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:11:10.261,00:11:14.099,"Dr. Khalifa: There's King James version, multiples of versions and so on.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:11:14.099,00:11:16.752,"But the Quran is only one version, there are no differences.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:11:18.752,00:11:21.283,"So, this is a physical fact.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:11:21.915,00:11:23.461,It is nobody's opinion.,Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:11:23.461,00:11:28.966,"And it is, all you need to do is find the numbers in the Quran and add them up.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:11:28.966,00:11:33.498,"If they don't add up to a multiple of 19, then the whole thing collapses and the subject is over.",Dr. Khalifa,
49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,https://www.youtube.com/watch?v=FYaZpRU4LZs,00:11:33.825,00:11:39.010,But this has been in existence for 20 years now. And it's been scrutinized.,Dr. Khalifa,
