Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:01:10.151,00:01:15.000,"The only other mention of Gog and Magog is in Surah 21, also 17 verses from the end.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:01:15.311,00:01:20.710,"Rashad, how do you know that the end of the world is coming 9 years after the 17th century?",A woman,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:01:20.710,00:01:25.605,"Dr. Khalifa: Because the end of the world is 1709, 1710 actually.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:01:25.605,00:01:29.220,A woman: Where does that extra 10 years come from? Where does it...,A woman,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:01:29.220,00:01:36.297,"Dr. Khalifa: When you see page 305, at the top K.H.Y.'A.S.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:01:36.701,00:01:40.489,"Ok. If you add the value of all these letters in the Quran, it comes to 1709.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:01:41.527,00:01:46.123,And they determine the length of time from the revelation of the Quran to the end of the world.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:01:46.988,00:01:51.930,"You have to read the appendix on ""the end of the world."" I think it is appendix 25.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:01:51.930,00:01:53.930,Huh?,Dr. Khalifa,31-1
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:01:51.930,00:01:53.930,25.,A woman,31-1
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:01:51.930,00:01:53.930,25.,Dr. Khalifa,31-1
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:01:57.334,00:02:01.987,"So, 1709 means the length of time from the Quran to the end of the world which",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:02:01.987,00:02:07.519,"1709 will be completed to the end of coming 1710, which is a multiple of 19.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:02:08.215,00:02:10.407,You have to give this kid up for adoption.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:02:15.000,00:02:16.582,"Dr. Khalifa: Yes, I'll take him.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:02:17.239,00:02:19.502,A man: That's 300 lunar years from now.,A man,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:02:20.368,00:02:21.528,Dr. Khalifa: 309.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:02:22.220,00:02:23.643,"Yes, from now. Yes.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:02:23.643,00:02:29.681,"Feroz: Rashad, because both of these Gog and Magog are mentioned 17 verses before the end of the chapters,",Feroz Karmally,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:02:29.681,00:02:33.469,could it also mean that 17 years before the end of the world it is coming?,Feroz Karmally,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:02:33.469,00:02:40.026,"Dr. Khalifa: No, 17 centuries because you put all the pieces together, this is what you come up with.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:02:45.000,00:02:46.228,So 99 says on that day we will let them mingle with one another.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:02:46.228,00:02:49.555,"[18:99]  On that day, we will let them invade with one another, ...",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:02:50.182,00:02:54.749,This is Gog and Magog will be two vast countries or nations or communities.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:02:54.749,00:02:59.436,"It will look like the spread of true Islam around the world. So, they will attack.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:03:00.000,00:03:02.737,God will not let them prevail.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:03:03.943,00:03:08.063,"So then, the world, the earth will blow up.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:03:08.368,00:03:11.717,"In other words, you can think of God personally coming to intervene in this.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:03:12.222,00:03:16.386,"And when God comes to this world, the whole thing will blow up.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:03:16.963,00:03:20.001,"[18:100]  We will present Hell, on that day, to the disbelievers.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:03:20.405,00:03:26.097,"It is consistent with the rest of the Quran where God says ""Hell will be created on the Day of Judgment.""",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:03:27.717,00:03:33.182,There is no Hell now. This is why the unrighteous die because they wait until Hell is created.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:03:33.182,00:03:39.125,"They see it. God shows it to them in a nightmare, as you see in Surah 40.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:03:41.125,00:03:47.625,"Heaven already exists. So, for the righteous, they don't wait. They go straight to Heaven.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:03:49.183,00:03:50.278,101,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:03:52.355,00:03:59.086,[18:101]  They are the ones whose eyes were too veiled to see My message. Nor could they hear.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:04:01.682,00:04:06.624,There is something very important now that's developing. I think Edip (unintelligible).,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:04:07.028,00:04:12.316,And that's the word used for message here is Zikr.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:04:13.412,00:04:18.759,"And we're coming to the realization that Zikr means the mathematical code of the Quran, specifically.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:04:20.480,00:04:23.266,The Arabic word Zikr.,A man,31-2
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:04:20.480,00:04:23.266,Zikr.,Dr. Khalifa,31-2
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:04:24.074,00:04:28.728,"Dr. Khalifa: Because if you look at Surah 38, this is our reason.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:04:28.728,00:04:30.977,This is how it all started to develop.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:04:31.633,00:04:33.804,And it makes perfect sense.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:04:35.592,00:04:39.247,"Look at it. page, page look at it, 453.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:04:45.000,00:04:49.745,"Habib, do you wanna...there's two copies of the Quran there, one for your dad, one for your sister. Ok.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:04:53.615,00:04:55.236,Notice that verse 1 says,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:04:55.236,00:04:57.986,"[38:1]  S. (Saad),* and the Quran that contains the message.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:04:58.274,00:05:00.274,"In Arabic, it says, (38:1) صٓ ۚ وَٱلْقُرْءَانِ ذِى ٱلذِّكْرِ",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:01.169,00:05:03.769,"In other words, the Quran that contains something in it.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:03.769,00:05:07.871,And it's called Zikr. What is the something that is contained in the Quran? It's the mathematical miracle.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:09.544,00:05:11.544,"And it's in verse, in Surah 38.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:12.409,00:05:15.563,And it begins with a letter Saad. Get another one.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:16.025,00:05:17.737,There's more of this.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:18.833,00:05:20.833,"Oh, you have two? Yeah. Okay, good. That's good.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:21.401,00:05:24.183,You're hiding the other one under you. All good.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:28.278,00:05:30.316,"Zebran, your mom was missing you.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:31.586,00:05:33.915,I have to teach her to expect only great things.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:33.915,00:05:35.324,She get used to that.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:36.478,00:05:37.663,She was not missing you?,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:37.894,00:05:38.836,Of course not.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:40.626,00:05:42.554,Dr. Khalifa: You are having fun. Where is Hanan?,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:42.554,00:05:44.266,He's over there.,A woman,31-3
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:42.554,00:05:44.266,"Oh, there he is.",Dr. Khalifa,31-3
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:45.535,00:05:47.304,"Dr. Khalifa: How can you stay apart from him, actually?",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:47.304,00:05:48.727,A woman: He doesn't want to be with me.,A woman,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:48.727,00:05:49.400,"Dr. Khalifa: Oh, I see.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:49.400,00:05:51.919,"A woman: Dr. Khalifa, I have four kids. He's adopted.",A woman,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:53.477,00:05:55.477,Dr. Khalifa: Yeah. Mā Shā Allāh.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:05:55.881,00:05:58.631,"Dr. Khalifa: As long as you can see him, you can have fun.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:06:00.881,00:06:03.400,"It's 15:9. Surah 15, verse 9.",Feroz Karmally,31-4
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:06:00.881,00:06:03.400,Yes.,Dr. Khalifa,31-4
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:06:03.400,00:06:06.496,(15:9) إِنَّا نَحْنُ نَزَّلْنَا ٱلذِّكْرَ وَإِنَّا لَهُۥ لَحَـٰفِظُونَ,Feroz Karmally,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:06:07.073,00:06:08.496,Dr. Khalifa: Edip doesn't like that.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:06:09.477,00:06:15.000,Edip wants to...He doesn't want to touch the idea that the Quran may not be completely preserved.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:06:16.030,00:06:23.622,"But anyway, a Zikr. Also, when God speaks about the number 19, He says, this is Zikra (ذِكْرَىٰ).",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:06:23.622,00:06:25.622,(74:31) إِلَّا ذِكْرَىٰ لِلْبَشَرِ,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:06:26.723,00:06:30.398,"Dr. Khalifa: So now, if you look at this verse here,",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:06:32.071,00:06:32.917,Edip: Rashad,Edip,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:06:32.917,00:06:34.686,"On that day... God says,",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:06:34.686,00:06:37.898,[18:101]  They are the ones whose eyes were too veiled to see My ...,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:06:37.898,00:06:39.552,mathematical code.,Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:06:40.187,00:06:43.283,"Well, that's stated in 15:9",Edip,31-5
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:06:40.187,00:06:43.283,Yes.,Dr. Khalifa,31-5
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:06:43.283,00:06:45.629,Edip: (15:9) إِنَّا نَحْنُ نَزَّلْنَا ٱلذِّكْرَ وَإِنَّا لَهُۥ لَحَـٰفِظُونَ,Edip,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:06:46.321,00:06:49.879,"We accept this given a miracle, mathematical structure of Quran.",Edip,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:06:49.879,00:06:57.417,"The mathematical structure of Quran, until now, we know it covers all verses, even letters,",Edip,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:06:57.417,00:07:02.494,"words, and the things that we never know, we didn't discover yet.",Edip,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:07:03.163,00:07:09.612,"And for this reason, when Quran is a Zikr, Quran is a Zikr, this mathematical structure,",Edip,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:07:09.612,00:07:19.679,"that means that even if we accept that this mathematical structure has been preserved by God, this covers the whole Quran.",Edip,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:07:19.679,00:07:21.679,"Dr. Khalifa: Yes, and guarantees its preservation.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:07:21.679,00:07:30.317,"Edip: Yes, it doesn't, it's just that something that, for example, these two verses, does not belong to the mathematical structure.",Edip,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:07:30.721,00:07:35.952,"Dr. Khalifa: So, we want to close the... a little bit, because they are too noisy.",Dr. Khalifa,
31 Quran Study From Parivash 431 Sura 18;98 & Sura 81 Edip Azan & Salat By Rashad 11 04 1989,https://www.youtube.com/watch?v=o5IqOX9zwzo,00:07:39.933,00:07:41.298,"Okay, Edip, So...",Dr. Khalifa,
