Video Title,Link,Start Time,End Time,Text,Speaker,Description,TOC Time,TOC Title
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:02:23.134,00:02:30.000,"millions of years were required for some
of these land creatures to develop wings",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:02:30.000,00:02:35.440,"and the ability to fly. Another branch of
these land animals continued to develop",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:02:35.440,00:02:43.030,"and evolve all the way to human beings.
Of course, as scientists, we took this",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:02:43.030,00:02:47.160,"theory of Charles Darwin and we
scrutinized it. We put it to the test",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:02:47.160,00:02:55.073,"like any other theory. Darwin used terms
like natural selection, mutations,",Dr. Rashad Khalifa,,00:02:47.160,Testing the Theory as Scientists
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:02:55.073,00:03:00.590,"survival of the fittest to explain his
theory.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:03:00.590,00:03:06.900,"Now, during the last 100 years of
scientific revolution, we learned quite a few things.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:03:06.900,00:03:11.030,"Many of the things that you
and I learned as youngsters have been",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:03:11.030,00:03:20.231,"found to be wrong or at best trivialized.
So, we took this theory of evolution and",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:03:20.231,00:03:24.769,"we studied it carefully. We started to
look for the evidence. We treated it like",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:03:24.769,00:03:30.520,"any other theory, trying to prove it and
turn it into a law.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:03:30.520,00:03:38.080,"So, in the process of studying the theory and collecting evidence, fossils and skeletal remnants,",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:03:38.090,00:03:46.250,"and so on, and the other sciences combined to teach us that parts of the",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:03:46.250,00:03:54.500,"original theory of Darwin were unworkable or scientifically wrong, just downright wrong.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:03:54.500,00:03:58.958,And this led to the modification of Darwin's theory.,Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:03:58.958,00:04:05.459,"As scientists, we had to modify the
original theory of evolution as written",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:04:05.459,00:04:10.923,"by Charles Darwin in order to fit the
new established facts.",Dr. Rashad Khalifa,,00:04:05.459,Gradual Evolution Proved Wrong
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:04:10.924,00:04:18.140,Let me give you a couple of examples. Gradual evolution proved to be wrong. Our,Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:04:18.150,00:04:25.290,"fossil record does not support gradual evolution.
You heard about the missing",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:04:25.290,00:04:29.040,"link. Every one of you knows about the
missing link. And I'm here to tell you",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:04:29.040,00:04:35.062,that there is not just a missing link. There are thousands of missing links and,Dr. Rashad Khalifa,,00:04:29.040,Punctuated Equilibrium
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:04:35.062,00:04:40.160,"to solve this problem, the scientists
came up with a new theory called",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:04:40.160,00:04:46.680,"punctuated equilibrium. Stephen Gould of
Harvard and Niles Eldredge came up",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:04:46.680,00:04:53.120,"with this idea, punctuated equilibria, to
solve the problem of the missing links.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:04:53.120,00:04:59.464,"What they said was that evolution
happened in giant leaps, not gradually.",Dr. Rashad Khalifa,,00:04:53.120,Abandoning Lamarck
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:04:59.464,00:05:06.240,"So, this was the first major modification of
the original theory of evolution.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:05:06.240,00:05:15.300,"Another idea, for example, that we had to abandon
was Lamarck's concept of inherited -",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:05:15.300,00:05:19.680,"let me give you the correct expression here -
the transmission of acquired",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:05:19.680,00:05:25.020,"characteristics. This concept of Lamarck
had to be abandoned because it proved",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:05:25.020,00:05:30.180,"unworkable. And to give you
an example from everyday life,",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:05:30.180,00:05:36.840,"Lamarck for example said that the
giraffe has a long neck because those",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:05:36.840,00:05:41.850,"animals had to reach for high leaves and
they lived in an area where they needed",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:05:41.850,00:05:47.479,"the long neck. Well, this was proven
unworkable and scientifically untenable",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:05:47.479,00:05:54.750,"and it was eventually abandoned.
So, we kept adjusting and",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:05:54.750,00:06:00.494,"modifying the theory of evolution.
What I wish to share with you today is a",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:06:00.494,00:06:04.940,"scientific examination of both evolution
and creation.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:06:04.940,00:06:12.180,"I will present to you physical evidence, irrefutable, incontrovertible evidence that will help",Dr. Rashad Khalifa,,00:06:04.940,The Plan of This Program
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:06:12.180,00:06:18.060,"you decide exactly what took place:
evolution and/or creation.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:06:18.060,00:06:24.360,"The title of this program is Evolution or Creation: the Final Argument. And hopefully, by the",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:06:24.360,00:06:28.500,"end of this program, you will see
enough evidence to help you",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:06:28.500,00:06:32.540,"make a final decision about evolution
and creation.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:06:32.540,00:06:40.080,We will find out exactly what components of Darwin's theory are correct and which components are wrong.,Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:06:40.080,00:06:46.580,"And I must point out at this time that
Darwin was indeed a genius when he",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:06:46.580,00:06:53.260,"suggested natural selection, survival of
the fittest, and mutations to explain his theory.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:06:53.260,00:06:59.520,"Let me give you a good example. The
navel orange, this beautiful fruit is a",Dr. Rashad Khalifa,,00:06:53.260,The Navel Orange as Real Evolution
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:06:59.520,00:07:06.460,"new creature. That's right. Your
great grandfather never saw or tasted a navel orange.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:07:06.460,00:07:11.600,"And this happened through
mutation. All of a sudden this tree came",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:07:11.610,00:07:16.590,"out with this beautiful fruit, seedless
and delicious. And, of course, now it is",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:07:16.590,00:07:22.580,"spread all over the world. We take it for
granted, but this is a good example of evolution.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:07:22.580,00:07:30.255,"However, I must point out that
the navel orange evolved from oranges.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:07:30.255,00:07:34.865,"In other words, we did not see an apple
evolve from oranges or a fig.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:07:34.865,00:07:41.754,"An orange, it is still... the navel orange is still an orange.
And this is an important point.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:07:54.500,00:08:01.655,"The evolution creation issue is before
the Supreme Court this year in 1987.",Dr. Rashad Khalifa,,00:07:54.500,Before the Supreme Court in 1987
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:08:01.655,00:08:06.475,"So, this program is quite
timely because right now, we have a",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:08:06.475,00:08:12.600,"powerful scientific and objective tool
that can tell us exactly which events in",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:08:12.600,00:08:17.600,"the world are probable and which events
are not probable.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:08:17.600,00:08:22.565,"This powerful objective and scientific
tool is mathematics.",Dr. Rashad Khalifa,,00:08:17.600,Mathematics as the Tool
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:08:22.565,00:08:31.380,"Mathematics is the most scientific of all Sciences. It is a pure science and through mathematics, we",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:08:31.380,00:08:36.780,"can tell if a bridge or a building is
going to collapse or not under any given",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:08:36.780,00:08:43.650,"circumstances. So, we can use this
powerful tool to examine both evolution",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:08:43.650,00:08:49.020,"and creation. This is exactly what we're
going to do together and hopefully by",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:08:49.020,00:08:54.624,"the end of this program, we, you and I,
will reach a final decision.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:08:54.624,00:08:59.170,"So the name, the Final Argument, is quite appropriate.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:09:30.400,00:09:35.720,"Let me first simplify the mathematical
laws, the laws of probability that we",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:09:35.740,00:09:40.900,"will be using today to examine both
evolution and creation.",Dr. Rashad Khalifa,,00:09:35.740,Five Cubes and 120 Combinations
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:09:40.900,00:09:49.144,"Let us say we have five cubes, each cube is labeled
with only one number, either one or two",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:09:49.144,00:09:56.290,"or three or four or five. If we mix these
five cubes in a mixer and have them",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:09:56.290,00:10:01.600,"fall down in some kind of a device so
they'll be lined up in one line or toss",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:10:01.600,00:10:06.205,"them up in the air and have them fall in
such a way so they'll be lined up,",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:10:06.205,00:10:12.000,"what are the possible combinations of these
five cubes?",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:10:12.020,00:10:16.640,"How many permutations are we going to have?
Well, the laws of mathematics are",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:10:16.640,00:10:23.279,"very simple. They tell you that you will
get 120 combinations and you obtain this",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:10:23.280,00:10:30.000,"by multiplying, multiplying 1 by 2 by 3
by 4 by 5. The product is 120.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:10:30.000,00:10:38.431,"So, you will get 120 combinations or permutations. In
other words, every combination, let us say",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:10:38.431,00:10:44.840,"if they fall down lined up 1 2 3 4 5
in this particular combination, this",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:10:44.840,00:10:50.836,"combination has a chance out of 120
chances. Let me show you on the board.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:10:50.836,00:10:58.100,"Here we are with the 5 cubes,
each one labeled with only one number.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:10:58.100,00:11:03.140,"You toss them up in the air and have them
fall down so they'll be lined up in this",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:11:03.140,00:11:09.260,"particular combination. What are the
possible combinations, how many?",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:11:09.260,00:11:15.620,"Here, we see the formula, the number of possible
combinations of permutations is 1 times",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:11:15.620,00:11:22.320,2 times 3 times 4 times 5 or 120 combinations.,Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:11:22.320,00:11:27.509,"The probability for any specific
combination is obtained by dividing one",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:11:27.509,00:11:34.167,"over 120, because each combination has a
chance out of 120 chances.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:11:34.167,00:11:44.900,"And 1 over 120 equals 0.0086.
This probability diminishes fast as we increase the",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:11:44.910,00:11:50.309,"number of cubes. For example, if we
increase the number of cubes by 1, so you",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:11:50.309,00:11:55.769,"have six cubes instead of five, the
number of possible combination jumps",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:11:55.769,00:12:03.684,"from 120 to 720 - 1 times 2 times 3 times
4 times 5 times 6.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:12:03.684,00:12:13.544,"And the probability for any specific combination goes down from one out of 120 to one out of 720,",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:12:13.544,00:12:19.680,"or 0.0014. So, you can see how fast it
diminishes.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:12:19.680,00:12:24.880,"Okay, well, when will the probability diminish all the way to zero?",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:12:24.880,00:12:32.480,"Well, mathematicians who are exceedingly
precise, conservative, and careful scientists",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:12:32.480,00:12:39.440,"decided that if you have 84 cubes,
then the probability is zero for",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:12:39.440,00:12:44.220,"getting any specific combinations.
What does this mean?",Dr. Rashad Khalifa,,00:12:39.440,Eighty-Four Cubes and Zero Probability
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:12:44.220,00:12:47.540,Let me go to the board and show you this.,Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:12:47.540,00:12:54.120,"I have the number here for 84 cubes. The
probability, look at this, is zero point",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:12:54.120,00:13:02.500,"zero zero zero zero zero zero zero zero all
the way 50 zeroes and then 208.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:13:02.500,00:13:09.930,"So, you can see here that the probability
for all practical purposes is zero.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:13:09.930,00:13:15.385,"And this by the way is extending it the full
benefit of the doubt.",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:13:15.385,00:13:20.400,"What does this mean in practical terms?
This means that you can take these",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:13:20.410,00:13:24.970,"eighty four cubes toss them up in the
air and have them fall in such a way",Dr. Rashad Khalifa,,,
"10 Evolution or Creation, The Final Argument by Dr Rashad Khalifa",https://www.youtube.com/watch?v=6vwJfbVseP0,00:13:24.970,00:13:30.670,"so they line up, and if you want the
specific combination of one two three",Dr. Rashad Khalifa,,,
