Video Title,Link,Start Time,End Time,Text,Speaker,Description,TOC Time,TOC Title
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:02:27.170,00:02:34.980,"not with the body which requires a process 
to have released from the person to the body. You",Dr. Rashad Khalifa,,00:02:27.170,Release from Soul to Body
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:02:34.980,00:02:40.935,"may have information with you. It is not in your 
body. It has to be released from your soul to your body.",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:02:40.935,00:02:47.220,"It comes in your physical brain. Then, you can... you'll be able 
to express it by talking and writing or whatever. So,",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:02:47.220,00:02:55.750,"the angel Gabriel did this process of mediating 
the release of the Quran from the soul to the body",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:02:55.750,00:03:02.260,"and the prophet started to preach the Quran slowly, 
three verses at a time and started telling the",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:03:02.260,00:03:10.780,"people to worship God alone and, of course, he was 
persecuted. They told him ""you are crazy. You want",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:03:10.780,00:03:20.640,"us to worship one God."" They threw garbage at his 
house and at him. They threatened him. They called him all kinds",Dr. Rashad Khalifa,,00:03:10.780,Three Years of Secret Preaching
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:03:20.640,00:03:28.310,of names. Some of them are documented in the Quran. And the people started to believe in,Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:03:28.310,00:03:37.640,"him secretly. This went on for three years, three 
years secretly, preaching secretly, hiding, sneaking in,",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:03:37.640,00:03:47.910,"praying to God alone, mentioning the name of God alone in their prayers and then when they became known",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:03:47.910,00:03:57.630,"inevitably, the people boycotted the believers. They called them all crazy. ""You worship God alone.""",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:03:57.630,00:04:04.440,"""What do you mean God alone?"" Sounds familiar, doesn't 
it? And all the believers were persecuted and",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:04:04.440,00:04:08.700,"they were boycotted. They told them not to 
stay in Mecca. So, they went out of Mecca in",Dr. Rashad Khalifa,,00:04:04.440,The Boycott Outside Mecca
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:04:08.700,00:04:14.280,"tents about a couple of miles out of Mecca.
They were forbidden from going to the Ka‘bah.",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:04:14.280,00:04:22.810,"This is Muhammad and the people with him. And 
this lasted for, I believe, a year and a half",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:04:22.810,00:04:28.060,"or two years. You know, the people of Mecca 
said you cannot trade with them. You cannot",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:04:28.060,00:04:39.680,"talk to them. You cannot marry from them, from 
their families. Just a total boycott. This ended",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:04:39.680,00:04:46.910,"let's say, two years. So, this makes it five years. 
Three years in secret, two years of boycott. They",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:04:46.910,00:04:53.300,"were banished outside of Mecca. So, this makes it
five years. And then, Omar joined the Muslims.",Dr. Rashad Khalifa,,00:04:46.910,Omar Joins the Muslims
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:04:53.300,00:04:59.600,"Omar was one of the strongest disbelievers and 
then became one of the strongest believers. When",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:04:59.600,00:05:12.790,"Omar joined, they were able to come out of the 
closet, so to speak. They became public and then",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:05:12.790,00:05:17.500,"the number of believers increased. This is 
inevitable. The number of believers always",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:05:17.500,00:05:23.950,"increase. If you move to another town and you 
start a Quranic study based... or a place of",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:05:23.950,00:05:30.160,"worship based on worshiping God alone and 
you're all by yourself, you're guaranteed to",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:05:30.160,00:05:36.400,"grow. Somebody would come out of nowhere and 
join you and this will keep happening. When",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:05:36.400,00:05:43.210,"you have four people and one of them leaves, 
two people will come or ten. So, the believers",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:05:43.210,00:05:49.870,"increased and the movement became too strong 
for the disbelievers to stand, so they decided",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:05:49.870,00:06:00.760,"to kill Muhammad. And, of course, God protects 
His messenger and on that night, he was",Dr. Rashad Khalifa,,00:05:49.870,The Hijra Thirteen Years Later
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:06:00.760,00:06:13.417,"inspired to, to emigrate. That was thirteen years 
after the revelation of Quran. It's called Hijra.",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:06:15.955,00:06:23.365,"This is emigration from Mecca to 
Medina and this is very well documented.",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:06:23.365,00:06:30.360,"The dating of the Islamic calendar 
started from this point. So, this was",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:06:30.360,00:06:38.360,"year zero for Hijra. From the Hijra, this year is 1409.",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:06:38.360,00:06:49.130,"We are now in 1409 of the Hijra calendar. Now, when Carl called and asked ""when, what",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:06:49.130,00:06:54.493,"was that length of time from the revelation 
of the Quran to the revelation of the miracle?""",Dr. Rashad Khalifa,,00:06:49.130,Dating the Revelation of the Miracle
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:06:54.493,00:07:03.040,"I went back to my documents, here. I have published 
my magazine called ""Islam."" It was very luxurious",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:07:03.040,00:07:10.810,"beautiful colors. Every issue had a different 
color and beautiful paper. And so, I went broke",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:07:10.810,00:07:17.800,"after three issues. All I have is three issues. 
In fact, I started to be cheap after the",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:07:17.800,00:07:23.320,"two first two issues. I put number three and four 
together if you... you probably all of you saw that",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:07:23.320,00:07:27.970,"but anyway I went back to those documents. Now, I know why God made me publish",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:07:27.970,00:07:36.760,"that magazine with that year: 1974. I also went to 
the publications in Egypt where I have written",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:07:36.760,00:07:44.530,"about the miracle and we put it in the biggest... 
God mobilizes all kinds of forces to put it in",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:07:44.530,00:07:50.805,"the biggest magazines that have the dates on it: 
the Hijra dates and the regular dates.",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:07:50.805,00:08:00.550,"And I was able to pin down the time of the revelation 
of the miracle to one month when the number 19",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:08:00.550,00:08:08.100,"as the common denominator throughout the 
Quran became a reality. That was January",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:08:08.100,00:08:10.275,1974,Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:08:16.036,00:08:23.810,And this corresponded to the.. to what... the last month. This is the first month of 1974 corresponds to,Dr. Rashad Khalifa,,00:08:16.036,"Three Calendars, One Total"
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:08:23.810,00:08:34.668,"the last month of 1393. This is from this point 
from Hijra, 1393 of Hijra.",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:08:36.110,00:08:41.374,"So, from the time of revelation 
of the Quran, you just add 13.",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:08:43.830,00:08:51.780,"So, here we have three dating systems which 
gives us happily, three years divisible by",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:08:51.780,00:09:02.400,"19, every every 19 years. But anyway, we have 
the Christian Era from the time of Jesus",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:09:02.400,00:09:10.320,"1974, from the time of Hijra 1393. From the 
time of revelation of the Quran, this time",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:09:10.320,00:09:16.890,"here, we can call it Quranic calendar, Hijra calendar, or Christian calendar. So, when",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:09:16.890,00:09:27.530,"you add these to get from time zero, revelation of the Quran, the total is 1406.",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:09:27.530,00:09:39.085,"This is the time of revelation of the 
miracle and this equals 19 times 74.",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:09:41.980,00:09:49.567,"You can see... you can see the connection, don't you? And 
74 is the SURA where the number 19 is mentioned.",Dr. Rashad Khalifa,,00:09:41.980,1406 Equals 19 Times 74
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:09:51.360,00:09:57.350,"So, this pins it down. For the last",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:09:57.350,00:10:03.050,"couple of weeks, Sammy has been saying 1974. This 
is the year. This is the SURA. This is the number.",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:10:03.050,00:10:08.150,"And I'd say ""what's he talking about? you first..."" 
I'm not thinking of exactly when the miracle",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:10:08.150,00:10:14.480,"was discovered. Cause I started the research in 
1968 and this was going on and Sammy was saying",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:10:14.480,00:10:23.437,"""1974 is the year."" And I thought he is off by a few 
years, but turns out he is exactly right. January 1974.",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:10:23.437,00:10:29.120,"So, what does this tell us? This tells us that 
all history of Islam from the very beginning",Dr. Rashad Khalifa,,00:10:23.437,History Predestined
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:10:29.120,00:10:32.810,"from the revelation of Quran to the revelation 
of the miracle of the Quran and all these",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:10:32.810,00:10:38.654,"things have been predestined since before 
the creation of the heavens and the Earth.",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:10:38.654,00:10:50.747,"God put them... I mean, look at the Christian date and the Quranic date. It's 1406 which equals 19 times 74.",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:10:52.450,00:10:57.220,"So, I think this is enough for one KHUTBAH. So, I am asking you to turn",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:10:57.220,00:11:02.974,"to God and repent and clean 
the slate. Tooboo Ela Allah. Repent.",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:11:15.170,00:11:21.017,"Alhamdu Lillah, Wa Ash-hadu Alla Elaha Ella Allah Wahdahu La Shareeka Lah.",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:11:25.301,00:11:29.623,"We praise God and we bear witness 
that there is no god except the one God.",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:11:33.114,00:11:37.730,I want to... before I go to another subject... like I,Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:11:37.730,00:11:42.087,"said I'm just chatting with you, not 
supposed to be giving this KHUTBAH.",Dr. Rashad Khalifa,,00:11:37.730,Emphasizing the Dawn Prayer
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:11:44.213,00:11:52.982,"I want to emphasize the Dawn Prayer. The Dawn Prayer. You 
have no idea how important the dawn... Dawn Prayer is.",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:11:52.982,00:12:03.550,"It dawned on me. No pun intended. It just came out. I was reading 
the Quran the other day and it dawned on me that",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:12:03.550,00:12:14.435,"God used the word the Dawn Prayer and when we were 
growing up they taught us to do the Morning Prayer",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:12:14.435,00:12:22.060,"and I noticed that even until now I say I 
intend to do the Morning Prayer, SALAT AL-SOBH, in Arabic. That is",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:12:22.060,00:12:30.545,"wrong. If you miss... if the sun rises before 
you do the Morning Prayer you've missed the Dawn Prayer",Dr. Rashad Khalifa,,,
36 Friday Sermon by dr Rashad Khalifa Revelation of Quran to Revelation of Miracle Importance of Daw,https://www.youtube.com/watch?v=zQLIUjxFIRw,00:12:30.545,00:12:39.960,"because the Quran calls it the Dawn Prayer which 
means it must be done at dawn and ironically, this",Dr. Rashad Khalifa,,,
